Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-01-01 15:30:00,1.13,164.00,13.43,73.77,84.07,NA,17.17,0.47,81.03,0.50,2.17,NA,NA,NA,NA,19.33,49.00,0.67,78.00,NA,0.00,53.67,738.00,NA
2017-01-01 15:45:00,0.77,153.33,7.20,72.40,74.33,NA,20.13,0.50,76.67,0.43,1.77,NA,NA,NA,NA,19.03,49.00,1.10,80.67,NA,0.00,45.67,738.00,NA
2017-01-01 16:00:00,1.33,148.00,6.77,72.03,73.37,NA,21.03,0.43,74.77,0.50,2.23,NA,NA,NA,NA,18.67,49.67,0.90,76.67,NA,0.00,39.33,738.00,0.10
2017-01-01 16:15:00,1.23,148.00,5.60,73.40,73.03,NA,15.47,0.60,76.13,0.50,2.13,NA,NA,NA,NA,18.30,50.00,0.93,85.33,NA,0.00,32.33,738.00,NA
2017-01-01 16:30:00,1.03,148.00,4.37,76.97,74.47,NA,12.53,0.67,69.53,0.50,2.07,NA,NA,NA,NA,18.00,51.00,0.73,95.33,NA,0.00,27.00,738.00,NA
2017-01-01 16:45:00,1.37,152.67,5.10,98.90,95.10,NA,13.17,0.80,44.50,0.50,2.70,NA,NA,NA,NA,17.57,52.33,0.30,102.00,NA,0.00,21.67,738.00,NA
2017-01-01 17:00:00,1.37,155.00,11.20,110.13,113.43,NA,14.07,1.07,22.07,0.57,2.53,NA,NA,NA,NA,17.00,54.67,0.33,100.67,NA,0.00,16.00,738.00,NA
2017-01-01 17:15:00,1.50,155.00,14.70,113.13,120.93,NA,10.57,1.17,17.97,0.60,2.70,NA,NA,NA,NA,16.47,57.00,0.30,110.67,NA,0.00,11.33,738.00,NA
2017-01-01 17:30:00,1.90,155.00,17.73,112.37,124.30,NA,10.13,1.27,17.67,0.70,3.87,NA,NA,NA,NA,15.70,60.00,0.30,114.33,NA,0.00,9.33,738.00,NA
2017-01-01 17:45:00,2.30,156.33,25.13,105.77,128.57,NA,9.20,1.43,16.07,0.77,4.50,NA,NA,NA,NA,14.83,63.00,0.30,115.00,NA,0.00,8.33,738.00,NA
2017-01-01 18:00:00,2.63,157.00,55.03,107.67,171.10,NA,3.57,1.80,17.47,0.80,3.70,NA,NA,NA,NA,14.30,65.67,0.30,115.00,NA,0.00,9.00,738.00,NA
2017-01-01 18:15:00,3.00,157.00,54.00,108.50,170.43,NA,1.37,2.07,19.27,0.87,3.57,NA,NA,NA,NA,13.90,67.33,0.30,116.67,NA,0.00,9.00,738.00,NA
2017-01-01 18:30:00,3.57,157.00,72.00,102.33,189.50,NA,NA,2.30,20.47,0.97,4.67,NA,NA,NA,NA,13.67,68.67,0.30,123.33,NA,0.00,9.00,738.00,NA
2017-01-01 18:45:00,3.87,203.67,101.73,106.17,233.47,NA,NA,2.67,21.63,1.00,5.07,NA,NA,NA,NA,13.47,70.33,0.30,129.33,NA,0.00,9.00,738.00,NA
2017-01-01 19:00:00,4.20,227.00,174.53,107.47,334.10,NA,4.90,3.50,24.60,1.07,5.80,NA,NA,NA,NA,13.27,71.33,0.30,120.00,NA,0.00,8.67,738.67,NA
